days	popsize	nclones	shannon	CycleMedian	restingCells	numberOfDeaths	newCells	lenProliferating	stemNumber	time
53	1414421	1876	6.49392	19.69	9551	8970	11707	253839	834625	@ 18:46:00
53	1417047	1875	6.49306	19.69	9628	9072	11698	254292	836095	@ 18:46:01
53	1419859	1873	6.49253	19.69	9490	8824	11636	254884	837880	@ 18:46:01
53	1422451	1871	6.49178	19.69	9601	9199	11791	255409	839385	@ 18:46:02
53	1425097	1869	6.49108	19.68	9477	9000	11646	255930	840868	@ 18:46:03
53	1427875	1868	6.49043	19.68	9786	9044	11822	256300	842547	@ 18:46:04
53	1430430	1867	6.48988	19.68	9602	9208	11763	256861	844034	@ 18:46:05
53	1433203	1867	6.48912	19.68	9754	9063	11836	257321	845659	@ 18:46:05
53	1435930	1866	6.48856	19.68	9817	9204	11931	257803	847267	@ 18:46:06
53	1438505	1864	6.48795	19.67	9565	9105	11680	258263	848836	@ 18:46:07
53	1441336	1862	6.48738	19.67	9960	9199	12030	258652	850432	@ 18:46:08
53	1444038	1861	6.48659	19.68	9659	9095	11797	259164	851998	@ 18:46:09
53	1446539	1857	6.48578	19.68	9795	9339	11840	259608	853461	@ 18:46:09
53	1449136	1855	6.48505	19.68	9632	9248	11845	260178	854991	@ 18:46:10
53	1452025	1851	6.48428	19.68	9838	9179	12068	260741	856721	@ 18:46:11
53	1454888	1851	6.48369	19.68	9785	9091	11954	261292	858363	@ 18:46:12
54	1457547	1850	6.48296	19.68	9622	9184	11843	261913	860089	@ 18:46:13
54	1460490	1847	6.4823	19.69	9785	9069	12012	262458	861759	@ 18:46:13
54	1463058	1846	6.48155	19.69	9613	9270	11838	263032	863375	@ 18:46:14
54	1465795	1845	6.48064	19.69	9901	9387	12124	263543	864994	@ 18:46:15
54	1468396	1844	6.47989	19.69	9947	9460	12061	263984	866469	@ 18:46:16
54	1471097	1843	6.47919	19.69	9913	9456	12157	264504	868058	@ 18:46:17
54	1473985	1840	6.47829	19.7	10215	9383	12271	264827	869706	@ 18:46:17
54	1477161	1838	6.47755	19.7	10222	9309	12485	265408	871534	@ 18:46:18
54	1479817	1835	6.47694	19.7	10120	9507	12163	265721	873076	@ 18:46:19
54	1482549	1833	6.47622	19.7	10102	9537	12269	266164	874606	@ 18:46:20
54	1485258	1830	6.47538	19.71	9821	9384	12093	266733	876197	@ 18:46:21
54	1488263	1829	6.47468	19.71	10125	9362	12367	267232	877972	@ 18:46:22
54	1490980	1827	6.47381	19.71	10063	9535	12252	267787	879600	@ 18:46:22
54	1493784	1826	6.47302	19.71	10179	9515	12319	268165	881141	@ 18:46:23
54	1496441	1824	6.47225	19.7	10035	9448	12105	268471	882661	@ 18:46:24
54	1499381	1822	6.47156	19.71	10049	9384	12324	268991	884280	@ 18:46:25
54	1501888	1820	6.47091	19.71	10084	9812	12319	269378	885864	@ 18:46:26
54	1504795	1818	6.47009	19.71	10078	9510	12417	270054	887620	@ 18:46:27
54	1507434	1818	6.46945	19.71	10086	9699	12338	270577	889277	@ 18:46:27
54	1510275	1816	6.46873	19.71	10122	9530	12371	271019	890894	@ 18:46:28
54	1512978	1816	6.46805	19.71	9988	9611	12314	271651	892507	@ 18:46:29
54	1515809	1815	6.46742	19.71	10381	9723	12554	272040	894138	@ 18:46:30
54	1518683	1812	6.46676	19.71	10251	9563	12437	272515	895858	@ 18:46:31
54	1521543	1810	6.46592	19.71	10140	9605	12465	273013	897515	@ 18:46:32
55	1524330	1809	6.46535	19.71	10515	9834	12621	273417	899176	@ 18:46:32
55	1527137	1808	6.46461	19.71	10243	9640	12447	273882	900871	@ 18:46:33
55	1529986	1808	6.46382	19.71	10217	9653	12502	274469	902609	@ 18:46:34
55	1532641	1807	6.46308	19.7	10329	9913	12568	274958	904067	@ 18:46:35
55	1535617	1806	6.46234	19.7	10421	9839	12815	275570	905847	@ 18:46:36
55	1538678	1805	6.46158	19.71	10515	9664	12725	276064	907589	@ 18:46:37
55	1541439	1804	6.46077	19.7	10334	9919	12680	276583	909207	@ 18:46:37
55	1544598	1803	6.46008	19.7	10521	9757	12916	277200	911184	@ 18:46:38
55	1547448	1802	6.45934	19.7	10626	9878	12728	277561	912741	@ 18:46:39
55	1550583	1800	6.4587	19.7	10791	9792	12927	277919	914386	@ 18:46:40
55	1553546	1799	6.45811	19.71	10390	9749	12712	278510	916137	@ 18:46:41
55	1556023	1798	6.45748	19.71	10250	10198	12675	279130	917673	@ 18:46:42
55	1558902	1795	6.45679	19.71	10610	9991	12870	279567	919398	@ 18:46:43
55	1561924	1795	6.45606	19.71	10501	9758	12780	280136	921076	@ 18:46:44
55	1564878	1793	6.45528	19.71	10451	9816	12770	280732	922916	@ 18:46:44
55	1567752	1791	6.4544	19.71	10613	10012	12886	281174	924603	@ 18:46:45
55	1570532	1791	6.45387	19.7	10547	10080	12860	281649	926158	@ 18:46:46
55	1573497	1789	6.45329	19.7	10472	9939	12904	282258	927981	@ 18:46:47
55	1576442	1785	6.45243	19.71	10758	10047	12992	282650	929631	@ 18:46:48
55	1579211	1784	6.45165	19.71	10551	10077	12846	283124	931135	@ 18:46:49
55	1582080	1784	6.45102	19.71	10667	10096	12965	283529	932932	@ 18:46:50
55	1585139	1782	6.45013	19.71	10705	10014	13073	284113	934777	@ 18:46:50
55	1588021	1780	6.44958	19.72	10692	10154	13036	284591	936503	@ 18:46:51
55	1590906	1779	6.44895	19.72	10656	10198	13083	285286	938286	@ 18:46:52
56	1593653	1777	6.44827	19.72	10653	10366	13113	285895	939965	@ 18:46:53
56	1596724	1776	6.44753	19.72	10595	10052	13123	286711	941970	@ 18:46:54
56	1599487	1774	6.44697	19.72	10802	10366	13129	287140	943551	@ 18:46:55
56	1602618	1772	6.44625	19.72	10939	10225	13356	287745	945461	@ 18:46:56
56	1605590	1771	6.44562	19.72	10851	10294	13266	288320	947157	@ 18:46:57
56	1608275	1771	6.44491	19.72	10566	10313	12998	288896	948818	@ 18:46:58
56	1611143	1771	6.44412	19.72	10677	10172	13040	289423	950479	@ 18:46:58
56	1613925	1771	6.44336	19.71	10965	10461	13243	289836	952079	@ 18:46:59
56	1617022	1771	6.44285	19.71	10927	10286	13383	290420	953927	@ 18:47:00
56	1620050	1770	6.44221	19.71	10863	10291	13319	291058	955797	@ 18:47:01
56	1622936	1770	6.44138	19.71	10984	10320	13206	291462	957398	@ 18:47:02
56	1625852	1770	6.44069	19.71	10965	10544	13460	292023	959121	@ 18:47:03
56	1628770	1769	6.43988	19.72	10927	10470	13388	292601	960968	@ 18:47:04
56	1631664	1768	6.43913	19.71	10993	10536	13430	293188	962777	@ 18:47:05
56	1634772	1768	6.4384	19.71	11029	10428	13536	293782	964592	@ 18:47:06
56	1637905	1767	6.4378	19.71	11309	10546	13679	294274	966360	@ 18:47:06
56	1641047	1766	6.43694	19.71	11041	10379	13521	294858	968267	@ 18:47:07
56	1643842	1764	6.43587	19.71	11002	10615	13410	295373	969939	@ 18:47:08
56	1646931	1762	6.43536	19.71	11085	10457	13546	295989	971851	@ 18:47:09
56	1650265	1762	6.43478	19.71	11237	10355	13689	296561	973697	@ 18:47:10
56	1653169	1760	6.43407	19.72	11021	10676	13580	297155	975412	@ 18:47:11
56	1656577	1759	6.43329	19.72	11400	10388	13796	297667	977401	@ 18:47:12
56	1659434	1758	6.4327	19.72	11135	10761	13618	298255	979053	@ 18:47:13
56	1662272	1758	6.43198	19.72	11091	10662	13500	298769	980719	@ 18:47:14
57	1665267	1758	6.43134	19.72	11233	10632	13627	299199	982429	@ 18:47:15
57	1668306	1755	6.43085	19.72	11171	10594	13633	299744	984251	@ 18:47:16
57	1671429	1754	6.43033	19.71	11396	10677	13800	300206	986008	@ 18:47:17
57	1674370	1753	6.42975	19.72	11219	10802	13743	300792	987659	@ 18:47:18
57	1677321	1751	6.42895	19.72	11233	10688	13639	301267	989390	@ 18:47:18
57	1680586	1750	6.42814	19.72	11547	10692	13957	301819	991247	@ 18:47:19
57	1683852	1750	6.4274	19.72	11627	10790	14056	302298	993035	@ 18:47:20
57	1687021	1749	6.42681	19.72	11504	10782	13951	302795	994836	@ 18:47:21
57	1690062	1746	6.42628	19.72	11430	10972	14013	303437	996804	@ 18:47:22
57	1692848	1744	6.42568	19.72	11263	11014	13800	304012	998576	@ 18:47:23
57	1695812	1744	6.42488	19.72	11532	11010	13974	304442	1000362	@ 18:47:24
57	1699223	1743	6.42424	19.71	11590	10827	14238	305099	1002480	@ 18:47:25
57	1702037	1743	6.42352	19.72	11380	11052	13866	305709	1004142	@ 18:47:26
57	1704966	1742	6.42275	19.72	11505	10939	13868	306110	1005853	@ 18:47:27
57	1708175	1741	6.42202	19.72	11741	11092	14301	306641	1007705	@ 18:47:28
57	1711316	1740	6.42153	19.72	11397	10886	14027	307287	1009544	@ 18:47:29
57	1714108	1740	6.4208	19.72	11602	11109	13901	307585	1011143	@ 18:47:30
57	1717138	1739	6.42007	19.72	11673	11056	14086	308066	1012992	@ 18:47:30
57	1720246	1738	6.41927	19.72	11548	10859	13967	308515	1014810	@ 18:47:31
57	1723420	1737	6.41861	19.72	11709	11071	14245	309009	1016594	@ 18:47:32
57	1726451	1736	6.41781	19.72	11473	11100	14131	309722	1018457	@ 18:47:33
57	1729576	1736	6.41729	19.72	11689	11156	14281	310309	1020225	@ 18:47:34
57	1732782	1734	6.41671	19.72	11584	11037	14243	310924	1022061	@ 18:47:35
57	1736037	1733	6.41597	19.71	11838	11167	14422	311419	1023945	@ 18:47:36
58	1739198	1733	6.41531	19.71	11821	11248	14409	311951	1025771	@ 18:47:37
58	1742298	1733	6.4147	19.71	11740	11117	14217	312428	1027534	@ 18:47:38
58	1745515	1731	6.41399	19.71	11667	11153	14370	313186	1029465	@ 18:47:39
58	1749034	1730	6.4135	19.71	11978	11117	14636	313946	1031410	@ 18:47:40
58	1752223	1729	6.41299	19.71	11786	11262	14451	314628	1033288	@ 18:47:41
58	1755086	1728	6.41235	19.71	11990	11538	14401	314995	1034862	@ 18:47:42
58	1758243	1727	6.41162	19.71	12196	11456	14613	315303	1036556	@ 18:47:43
58	1761500	1726	6.41082	19.71	11979	11336	14593	315918	1038435	@ 18:47:44
58	1764596	1726	6.4101	19.71	11610	11209	14305	316628	1040352	@ 18:47:45
58	1767639	1725	6.4093	19.71	11707	11334	14377	317310	1042201	@ 18:47:46
58	1770663	1724	6.40844	19.7	11740	11333	14357	317844	1044004	@ 18:47:47
58	1773567	1722	6.40768	19.7	11896	11490	14394	318336	1045748	@ 18:47:48
58	1777133	1722	6.40703	19.7	11966	11201	14767	319108	1047940	@ 18:47:49
58	1780361	1722	6.40624	19.7	12040	11345	14573	319630	1049797	@ 18:47:50
58	1783504	1721	6.40571	19.7	11973	11492	14635	320257	1051688	@ 18:47:51
58	1786544	1720	6.40502	19.7	12053	11597	14637	320753	1053391	@ 18:47:52
58	1790039	1720	6.40422	19.71	12335	11424	14919	321299	1055354	@ 18:47:53
58	1793314	1720	6.4034	19.71	12207	11589	14864	321908	1057360	@ 18:47:54
58	1796594	1719	6.40257	19.71	12199	11614	14894	322587	1059320	@ 18:47:55
58	1800282	1719	6.40196	19.71	12433	11331	15019	323147	1061473	@ 18:47:56
58	1803839	1719	6.40144	19.71	12295	11492	15049	323893	1063652	@ 18:47:57
58	1807047	1718	6.40081	19.71	12230	11651	14859	324464	1065506	@ 18:47:58
58	1809857	1717	6.4001	19.71	12083	11858	14668	324974	1067258	@ 18:47:59
58	1813015	1714	6.39955	19.71	12037	11543	14701	325556	1069137	@ 18:48:00
59	1816583	1714	6.39878	19.71	12201	11337	14905	326186	1071290	@ 18:48:01
59	1820109	1712	6.39811	19.71	12343	11627	15153	326947	1073505	@ 18:48:02
59	1823339	1712	6.39745	19.71	12288	11711	14941	327477	1075361	@ 18:48:03
59	1826446	1712	6.3967	19.71	12305	11908	15015	328007	1077143	@ 18:48:04
59	1829536	1712	6.39615	19.71	12327	11834	14924	328470	1078888	@ 18:48:05
59	1832694	1710	6.39539	19.71	12299	11840	14998	329039	1080727	@ 18:48:06
59	1835850	1710	6.39474	19.71	12269	11855	15011	329661	1082670	@ 18:48:07
59	1839042	1710	6.3942	19.71	12473	11950	15142	330166	1084496	@ 18:48:08
59	1842225	1709	6.39362	19.71	12231	11764	14947	330713	1086388	@ 18:48:09
59	1845653	1707	6.39296	19.71	12448	11834	15262	331386	1088511	@ 18:48:10
59	1848821	1705	6.39228	19.71	12499	12013	15181	331856	1090300	@ 18:48:11
59	1852482	1703	6.39164	19.71	12726	11857	15518	332542	1092505	@ 18:48:12
59	1855805	1701	6.39108	19.71	12567	12098	15421	333190	1094369	@ 18:48:13
59	1859014	1700	6.39046	19.71	12524	11963	15172	333637	1096190	@ 18:48:14
59	1862336	1699	6.38982	19.72	12685	12095	15417	334202	1098175	@ 18:48:15
59	1865908	1698	6.3893	19.72	12801	11947	15519	334771	1100184	@ 18:48:16
59	1869178	1697	6.38873	19.71	12652	12068	15338	335281	1102042	@ 18:48:17
59	1872534	1696	6.38786	19.71	12646	12097	15453	335905	1104073	@ 18:48:18
59	1875938	1696	6.38745	19.71	12746	12036	15440	336500	1106062	@ 18:48:19
59	1879087	1696	6.38659	19.71	12595	12239	15388	337131	1107960	@ 18:48:20
59	1882441	1693	6.38581	19.7	12569	12116	15470	337805	1109900	@ 18:48:21
59	1885838	1692	6.38506	19.7	12743	12079	15476	338335	1111806	@ 18:48:22
59	1889055	1690	6.38435	19.7	12662	12173	15390	338874	1113830	@ 18:48:23
59	1892593	1690	6.38359	19.7	12987	12050	15588	339344	1115790	@ 18:48:24
60	1895545	1690	6.3829	19.7	12520	12405	15357	339999	1117580	@ 18:48:25
60	1898946	1690	6.38212	19.7	12647	12185	15586	340671	1119697	@ 18:48:26
60	1902148	1689	6.38142	19.7	13018	12432	15634	341069	1121458	@ 18:48:27
60	1905825	1687	6.3808	19.7	12800	12063	15740	341823	1123713	@ 18:48:28
60	1909263	1686	6.3803	19.7	12974	12329	15767	342410	1125750	@ 18:48:29
60	1912789	1686	6.37953	19.7	13102	12369	15895	342981	1127750	@ 18:48:30
60	1916023	1685	6.37879	19.71	12783	12310	15544	343544	1129680	@ 18:48:31
60	1919577	1682	6.37815	19.71	13066	12255	15809	344133	1131740	@ 18:48:32
60	1923031	1680	6.37756	19.7	13141	12454	15908	344634	1133731	@ 18:48:33
60	1926624	1680	6.37703	19.7	13380	12457	16050	345048	1135701	@ 18:48:34
60	1929951	1678	6.37651	19.7	12830	12432	15759	345750	1137688	@ 18:48:35
60	1933621	1676	6.37583	19.7	13225	12394	16064	346368	1139846	@ 18:48:36
60	1937208	1676	6.37502	19.7	13233	12510	16097	346979	1141925	@ 18:48:37
60	1940804	1676	6.37437	19.71	13022	12370	15966	347687	1143969	@ 18:48:39
60	1943781	1676	6.37383	19.7	12840	12731	15708	348335	1145694	@ 18:48:40
60	1947006	1675	6.37298	19.7	13024	12741	15966	349026	1147606	@ 18:48:41
60	1950228	1674	6.37235	19.7	13133	12743	15965	349500	1149422	@ 18:48:42
60	1953425	1673	6.37186	19.7	13017	12639	15836	350088	1151291	@ 18:48:43
60	1956939	1673	6.37122	19.7	13143	12613	16127	350765	1153357	@ 18:48:44
60	1960622	1672	6.37063	19.7	13401	12514	16197	351246	1155561	@ 18:48:45
60	1964261	1672	6.3699	19.7	13363	12520	16159	351816	1157750	@ 18:48:46
60	1967562	1671	6.36914	19.71	13230	12819	16120	352380	1159770	@ 18:48:47
60	1971080	1668	6.36826	19.71	13196	12686	16204	353032	1161940	@ 18:48:48
60	1974232	1668	6.36766	19.71	13254	12868	16020	353527	1163682	@ 18:48:49
61	1978038	1665	6.36694	19.7	13279	12609	16415	354358	1166039	@ 18:48:50
61	1981577	1664	6.36639	19.7	13314	12802	16341	355145	1168285	@ 18:48:51
61	1985154	1664	6.36574	19.7	13358	12775	16352	355860	1170370	@ 18:48:52
61	1988667	1664	6.36505	19.7	13420	12965	16478	356620	1172377	@ 18:48:54
61	1992224	1664	6.36426	19.7	13413	12874	16431	357290	1174483	@ 18:48:55
61	1995788	1664	6.3636	19.7	13431	12869	16433	357969	1176638	@ 18:48:56
61	1999643	1664	6.36314	19.7	13634	12667	16522	358582	1178743	@ 18:48:57
61	2002973	1663	6.36259	19.7	13194	12846	16176	359300	1180614	@ 18:48:58
61	2006488	1663	6.36187	19.7	13164	12713	16228	360118	1182885	@ 18:48:59
61	2010264	1662	6.36127	19.7	13635	12913	16689	360860	1185068	@ 18:49:00
61	2013915	1661	6.36059	19.7	13437	12824	16475	361597	1187230	@ 18:49:01
61	2017701	1659	6.3599	19.7	13743	12973	16759	362255	1189391	@ 18:49:02
61	2021136	1658	6.35918	19.7	13633	13102	16537	362770	1191479	@ 18:49:03
61	2024401	1658	6.35861	19.7	13491	13195	16460	363417	1193521	@ 18:49:04
61	2028193	1656	6.3581	19.71	13778	13022	16814	364099	1195817	@ 18:49:05
61	2031708	1656	6.35756	19.7	13743	13103	16618	364532	1197722	@ 18:49:07
61	2035332	1655	6.35683	19.7	13431	13027	16651	365398	1199894	@ 18:49:08
61	2039154	1655	6.35615	19.7	13986	13279	17101	366067	1202153	@ 18:49:09
61	2042903	1654	6.35551	19.7	13957	13105	16854	366599	1204303	@ 18:49:10
61	2046770	1654	6.35484	19.7	13843	13027	16894	367232	1206530	@ 18:49:11
61	2050701	1651	6.35423	19.7	13975	13170	17101	367996	1208871	@ 18:49:12
61	2054446	1651	6.35369	19.7	13807	13115	16860	368670	1211127	@ 18:49:13
61	2058082	1651	6.35287	19.7	13707	13132	16768	369387	1213395	@ 18:49:14
61	2061586	1650	6.35226	19.7	13747	13249	16753	370010	1215471	@ 18:49:15
62	2065521	1650	6.35156	19.7	14402	13274	17209	370446	1217794	@ 18:49:17
62	2069348	1649	6.35088	19.7	14091	13347	17174	371115	1220012	@ 18:49:18
62	2072892	1648	6.35043	19.7	13979	13476	17020	371737	1222092	@ 18:49:19
62	2076290	1648	6.34973	19.7	14101	13583	16981	372139	1223961	@ 18:49:20
62	2079904	1648	6.34912	19.7	14008	13466	17080	372799	1226101	@ 18:49:21
62	2083703	1648	6.34854	19.7	14126	13290	17089	373374	1228119	@ 18:49:22
62	2087173	1647	6.34784	19.7	13836	13548	17018	374142	1230211	@ 18:49:23
62	2090843	1647	6.34716	19.7	14230	13583	17253	374729	1232402	@ 18:49:24
62	2094345	1646	6.34652	19.7	14146	13571	17073	375264	1234499	@ 18:49:26
62	2098035	1646	6.34569	19.7	14123	13648	17338	375910	1236667	@ 18:49:27
62	2102146	1643	6.34502	19.69	14539	13420	17531	376481	1238947	@ 18:49:28
62	2106141	1643	6.34444	19.7	14258	13498	17493	377303	1241512	@ 18:49:29
62	2110098	1643	6.3439	19.69	14196	13358	17315	378014	1243930	@ 18:49:30
62	2113637	1642	6.34326	19.69	14273	13811	17350	378553	1246050	@ 18:49:31
62	2117560	1641	6.34243	19.69	14288	13541	17464	379253	1248448	@ 18:49:32
62	2121201	1641	6.34181	19.69	14143	13659	17300	379925	1250714	@ 18:49:34
62	2124806	1638	6.3413	19.69	14303	13708	17313	380488	1252791	@ 18:49:35
62	2128428	1637	6.34064	19.69	14168	13705	17327	381204	1254954	@ 18:49:36
62	2132285	1636	6.34013	19.69	14409	13691	17548	381903	1257135	@ 18:49:37
62	2136042	1635	6.33942	19.69	14363	13749	17506	382544	1259290	@ 18:49:38
62	2139880	1633	6.3387	19.69	14414	13726	17564	383259	1261500	@ 18:49:39
62	2143727	1632	6.33809	19.69	14357	13831	17678	384048	1263940	@ 18:49:41
62	2147460	1630	6.33731	19.69	14352	13800	17533	384778	1266222	@ 18:49:42
62	2151218	1630	6.33669	19.69	14363	13925	17683	385604	1268485	@ 18:49:43
63	2155351	1628	6.33596	19.69	14541	13556	17689	386341	1270915	@ 18:49:44
63	2159438	1627	6.33513	19.69	14706	13871	17958	387168	1273303	@ 18:49:45
63	2163066	1627	6.3345	19.69	14403	14033	17661	387831	1275615	@ 18:49:46
63	2166991	1626	6.33381	19.69	14614	13920	17845	388634	1277915	@ 18:49:48
63	2170757	1626	6.33307	19.69	14798	14256	18022	389323	1280263	@ 18:49:49
63	2174909	1626	6.33252	19.69	14751	13873	18025	390121	1282816	@ 18:49:50
63	2178653	1625	6.33186	19.69	14553	14113	17857	390865	1284975	@ 18:49:51
63	2182808	1625	6.33121	19.69	14903	14047	18202	391614	1287396	@ 18:49:52
63	2186589	1625	6.33061	19.69	14721	14053	17834	392191	1289456	@ 18:49:53
63	2190524	1625	6.33002	19.69	14754	14081	18016	393013	1291857	@ 18:49:55
63	2194272	1625	6.32952	19.68	14663	14244	17992	393814	1294278	@ 18:49:56
63	2198225	1625	6.32891	19.68	14791	14143	18096	394660	1296564	@ 18:49:57
63	2202001	1623	6.32832	19.68	14586	14152	17928	395562	1298895	@ 18:49:58
63	2205503	1623	6.32761	19.69	14673	14468	17970	396286	1301043	@ 18:49:59
63	2209676	1621	6.32687	19.69	14886	13993	18166	397131	1303720	@ 18:50:00
63	2213678	1621	6.32633	19.69	14934	14117	18119	397774	1306076	@ 18:50:02
63	2217443	1621	6.32584	19.68	14783	14236	18001	398523	1308389	@ 18:50:03
63	2221266	1621	6.32526	19.69	15093	14524	18347	399171	1310680	@ 18:50:04
63	2224936	1620	6.32466	19.69	14900	14449	18119	399836	1312841	@ 18:50:05
63	2228636	1620	6.32419	19.69	14733	14398	18098	400662	1315257	@ 18:50:06
63	2233177	1619	6.32356	19.69	15460	14087	18628	401271	1317807	@ 18:50:08
63	2237279	1618	6.32294	19.69	15093	14424	18526	402187	1320387	@ 18:50:09
63	2241512	1618	6.32222	19.69	15176	14358	18591	403032	1322852	@ 18:50:10
63	2245767	1618	6.32164	19.69	15441	14525	18780	403802	1325217	@ 18:50:11
64	2249803	1618	6.32086	19.7	15273	14504	18540	404469	1327610	@ 18:50:12
64	2253945	1618	6.32015	19.7	15497	14726	18868	405292	1330023	@ 18:50:14
64	2257989	1618	6.3195	19.7	15188	14704	18748	406225	1332483	@ 18:50:15
64	2262093	1616	6.31897	19.7	15255	14497	18601	406931	1334835	@ 18:50:16
64	2265804	1615	6.31838	19.7	14992	14737	18448	407746	1337168	@ 18:50:17
64	2269784	1614	6.31771	19.7	15393	14770	18750	408398	1339562	@ 18:50:19
64	2273755	1613	6.31706	19.7	15342	14811	18782	409188	1342125	@ 18:50:20
64	2277642	1612	6.31642	19.7	15184	14798	18685	409995	1344557	@ 18:50:21
64	2281596	1612	6.3159	19.7	15365	14854	18808	410666	1346828	@ 18:50:22
64	2285262	1611	6.31528	19.7	15263	15090	18756	411431	1348979	@ 18:50:23
64	2289098	1609	6.31466	19.7	15566	14931	18767	411993	1351263	@ 18:50:25
64	2292815	1609	6.31396	19.7	15242	15003	18720	412735	1353349	@ 18:50:26
64	2296780	1608	6.31331	19.7	15320	14830	18795	413566	1355662	@ 18:50:27
64	2300604	1608	6.31273	19.7	15410	15059	18883	414267	1357904	@ 18:50:28
64	2304504	1607	6.31226	19.7	15580	15090	18990	414918	1360204	@ 18:50:30
64	2308679	1607	6.31158	19.7	15618	15062	19237	415824	1362750	@ 18:50:31
64	2312773	1606	6.31107	19.7	15714	15131	19225	416575	1365175	@ 18:50:32
64	2317077	1606	6.3106	19.7	15684	14867	19171	417391	1367824	@ 18:50:33
64	2321225	1605	6.30999	19.7	15519	14918	19066	418313	1370335	@ 18:50:35
64	2325222	1605	6.30936	19.7	15774	15225	19222	418964	1372904	@ 18:50:36
64	2329451	1605	6.30872	19.7	15843	15026	19255	419626	1375298	@ 18:50:37
64	2333203	1605	6.30809	19.7	15644	15399	19151	420378	1377521	@ 18:50:38
64	2337191	1605	6.30719	19.7	15690	15196	19184	421147	1379998	@ 18:50:40
64	2341274	1605	6.30674	19.7	16086	15270	19353	421804	1382269	@ 18:50:41
65	2344962	1605	6.30617	19.7	15951	15495	19183	422209	1384439	@ 18:50:42
65	2349110	1604	6.30552	19.7	15905	15213	19361	422899	1386871	@ 18:50:44
65	2353095	1603	6.30503	19.7	16117	15436	19421	423485	1389127	@ 18:50:45
65	2357107	1603	6.30426	19.7	15931	15421	19433	424214	1391455	@ 18:50:46
65	2360951	1603	6.30392	19.7	15751	15525	19369	425019	1393766	@ 18:50:47
65	2365482	1603	6.30335	19.71	16278	15314	19845	425906	1396505	@ 18:50:49
65	2369564	1602	6.30276	19.7	16067	15539	19621	426642	1398941	@ 18:50:50
65	2373697	1601	6.30195	19.7	16024	15461	19594	427479	1401343	@ 18:50:51
65	2377780	1601	6.30128	19.7	16231	15632	19715	428099	1403710	@ 18:50:53
65	2381755	1601	6.30066	19.7	16149	15629	19604	428763	1406024	@ 18:50:54
65	2385953	1600	6.30026	19.7	16242	15683	19881	429703	1408576	@ 18:50:55
65	2390362	1600	6.29967	19.7	16312	15508	19917	430474	1411238	@ 18:50:56
65	2394202	1600	6.2991	19.7	16100	15824	19664	431169	1413484	@ 18:50:58
65	2398375	1598	6.29846	19.7	16288	15782	19955	431999	1416009	@ 18:50:59
65	2402433	1596	6.29791	19.7	16142	15669	19727	432814	1418395	@ 18:51:00
65	2406390	1596	6.29751	19.7	15982	15652	19609	433626	1420825	@ 18:51:02
65	2410274	1596	6.29687	19.7	16312	15912	19796	434267	1422891	@ 18:51:03
65	2414233	1596	6.29631	19.7	16271	15780	19739	434944	1425318	@ 18:51:04
65	2418138	1594	6.2958	19.7	16234	15861	19766	435704	1427659	@ 18:51:06
65	2422345	1594	6.29518	19.7	16443	15890	20097	436505	1430218	@ 18:51:07
65	2426473	1594	6.29455	19.7	16422	16066	20194	437304	1432620	@ 18:51:08
65	2430093	1593	6.29419	19.7	15997	16040	19660	438166	1435025	@ 18:51:10
65	2434222	1593	6.29362	19.7	16471	16012	20141	438855	1437400	@ 18:51:11
65	2438291	1593	6.29318	19.7	16538	16103	20172	439595	1439778	@ 18:51:12
66	2442691	1592	6.29247	19.7	16642	15861	20261	440437	1442475	@ 18:51:14
66	2446834	1592	6.29187	19.7	16321	15965	20108	441277	1444906	@ 18:51:15
66	2451118	1592	6.29116	19.7	16642	15967	20251	442037	1447346	@ 18:51:16
66	2455209	1591	6.29061	19.7	16676	16249	20340	442857	1449897	@ 18:51:18
66	2459565	1590	6.28995	19.7	16959	16140	20496	443540	1452350	@ 18:51:19
66	2463976	1589	6.28937	19.7	16826	16079	20490	444375	1454931	@ 18:51:20
66	2467893	1586	6.28882	19.7	16786	16418	20335	445090	1457298	@ 18:51:22
66	2472428	1586	6.28823	19.71	16979	16204	20739	445978	1459998	@ 18:51:23
66	2476303	1586	6.28767	19.71	16809	16494	20369	446536	1462061	@ 18:51:24
66	2480844	1585	6.28707	19.72	16714	16108	20649	447621	1464894	@ 18:51:26
66	2484784	1583	6.28647	19.71	16720	16313	20253	448228	1467123	@ 18:51:27
66	2489040	1581	6.28608	19.72	17012	16337	20593	448847	1469632	@ 18:51:28
66	2493252	1581	6.28553	19.72	17001	16344	20556	449424	1472092	@ 18:51:30
66	2497509	1581	6.28493	19.72	16844	16437	20694	450308	1474735	@ 18:51:31
66	2501440	1581	6.28427	19.71	16721	16550	20481	451122	1477069	@ 18:51:32
66	2505673	1580	6.28363	19.72	16813	16280	20513	451902	1479542	@ 18:51:34
66	2510044	1579	6.28317	19.71	17035	16391	20762	452618	1482025	@ 18:51:35
66	2514495	1579	6.28266	19.72	16866	16426	20877	453670	1484789	@ 18:51:37
66	2518921	1578	6.28212	19.72	17174	16430	20856	454464	1487456	@ 18:51:38
66	2523137	1578	6.2816	19.72	17237	16623	20839	455065	1489873	@ 18:51:39
66	2527413	1576	6.28111	19.72	17150	16627	20903	455853	1492506	@ 18:51:41
66	2531556	1576	6.28049	19.72	17049	16742	20885	456617	1494965	@ 18:51:42
